comment_id,sentence_idx_in_comment,sentence,label,source
5618,0,"yes America and its so called freedom,Yes America in its so called freedom that they arrest Muslims and accuse them of terrorists.In Gutomobay or whatever its called, out of like 1,000, only 4 had proper trails.Its not sharia law its the hyporitical government whos causing the oppression.If it was sharia-law then why is some muslim countries poor.Why is Afghanistan so poor, yet some Arab countries are flying with money.If it really was sharia-law afghanistan would not be the state it is today",0,threat_corpus
5619,0,Barack Obama is a christain.,0,threat_corpus
5619,1,"But even if he was a muslim, so what?",0,threat_corpus
5619,2,Islam is a peaceful religion.,0,threat_corpus
5619,3,The United States is about freedom of religion.,0,threat_corpus
5620,0,Obama needs to be executed and all muslims need to be put out of the United States they are a danger to themselves and all who come in contact with them.,1,threat_corpus
5621,0,ur the example of being trapped into the whole zionist media about Islam and Arabs,0,threat_corpus
5622,0,I don't watch the media they are full of dry men's bones.They are bought and paid for by the evil globalist or Illuminati from Hell!,0,threat_corpus
5622,1,"Wake up don't allow the fascism to continue until its too late.Trying times we live in right now, hell of a choice to make,I'm a maverick & long as I have breath & blood in my veins I shall do everything to stop the bastards at the top from achieving their goal for the worlds enslavement.All need to do your bit for the sake of humanity & the planet!",0,threat_corpus
5623,0,"lmaooo,u say ur against, but the perfect example of auidence they wanna hear.They want to degrade Islam and images of Muslims and create less sympathy",0,threat_corpus
5623,1,for Muslims.ur the one that want to brainwash my dear.How can you hate the media if you hate Muslim men?The media has put that in ur brain.,0,threat_corpus
5623,2,"i'm not as narrow-minded as you and say all Christian men touch little boys,like they do in Churches,I have respect for a faith.I know that i shouldn't generalise few acts of men to ur religion.",0,threat_corpus
5624,0,"If you are speaking of the Catholics they are not Christians & they cover up what their sick members do,they do not go by the Bible and what is written.Catholics should just be called Catholics they do not believe in being born again from above in the Holy Spirit of God.They tell lies and they do not up hold the world of God.",0,threat_corpus
5624,1,Nothing they practice is in the Bible!,0,threat_corpus
5624,2,"I have no idea who these people are, but they are a fraud to the Christian Faith!",0,threat_corpus
5624,3,They are Catholics..they pray to Mary and the dead!,0,threat_corpus
5625,0,"I don't care about this guy muhammed or his wives, a man should only have one wife and woman one husband, unless the wife or husband is unfaithful and cruel!",0,threat_corpus
5625,1,They are to stay together in the church until death they part.I have read the quran and it does teach hate toward the Christians & Jews.,0,threat_corpus
5625,2,"I lived in your country for several months, and all they talk about was over throwing America and using our own freedom laws of good to use against us and destroy us.But 911 was done by our own government!",0,threat_corpus
5626,0,"What a lie,you haven't read Quran,you came across this verse.Islam is the only religion that talks god about Christians and Jews,known as ""People of the book""",0,threat_corpus
5626,1,":""Surely those who believe, and those who are Jews, and the Christians, and the Sabians -- whoever believes in God and the Last Day and does good, they shall have their reward from their Lord.",0,threat_corpus
5626,2,"And there will be no fear for them, nor shall they grieve"" (2:62)..Some Americans are scary like u,but majority is nice and welcoming.",0,threat_corpus
5627,0,I am not scared!,0,threat_corpus
5627,1,I am determined to fight evil!,0,threat_corpus
5627,2,I am faithful soldier of the Cross!,0,threat_corpus
5627,3,To tell the truth to the whole world whether they want to hear it or not!,0,threat_corpus
5627,4,"For God so loved the world He gave His only begotten Son, that who so ever shall believe upon Him and call out to Him in repentance of sin & evil shall be saved and made a new creation in Christ Jesus the Lord, who is more than able to finish the new work he begins in each believer!",0,threat_corpus
5627,5,Jesus the Lord lived the perfect life we could not live!,0,threat_corpus
5628,0,"I have read the quran and it is full of hate, murder and destroying all who do not think as the muslims do.",0,threat_corpus
5628,1,"It teaches to treat all like dogs or property if they are not muslims,anyone who is not muslim you sale them,keep them for your own use, or kill them...and go alone with your day!",0,threat_corpus
5628,2,"These people are confused and misguided they have been lying,killing, destroying and what they didn't build since they came on the scene in 610 A.D.They are the off spring of Ismael a son born to a slave woman.",0,threat_corpus
5629,0,"""have read the quran and it is full of hate, murder and destroying all who do not think as the muslims do"" - in other words: Just like the bible.",0,threat_corpus
5629,1,"I agree, the quran is no better than the bible in that respect.",0,threat_corpus
5629,2,They are both full of stuff that should require a warning label on their covers.,0,threat_corpus
5629,3,"Something like ""full of violence and immorallity"".",0,threat_corpus
5629,4,"Now you could say these holy books describes immorality in order to condemn it but that is exactly the problem, they condone it rather than condemn it.",0,threat_corpus
5630,0,The filthy quran is nothing like the Bible!,0,threat_corpus
5630,1,Never will be!,0,threat_corpus
5630,2,...I feel sorry for the muslims...so many good people trapped there by fear of being killed if they leave!,0,threat_corpus
5630,3,It is so sad!...but God always uses the willful evil of people like the muslims to prove himself strong in the chosen ones of God Almighty the Lord of Lords and the King of Kings and our soon returning Prince of Peace!,0,threat_corpus
5630,4,This world will never have peace till the Kind of Peace is ruling on His rightful throne in Jerusalem very soon!,0,threat_corpus
5631,0,Our government is out of control and their are no real differences in the republicans or democrats.,0,threat_corpus
5631,1,We are fighting against the globalist and evil Illuminati..who is the enemy of every country!,0,threat_corpus
5631,2,Please research it!,0,threat_corpus
5631,3,"Find out for yourself how evil the UN, CIA and the Federal Reserve Bank and all these things are working together to do away with each of our countries.",0,threat_corpus
5631,4,"They are trying to make a NWO to be set into place look what happened to Libya, Egypt and Syria now they are going to destroy Iran!",0,threat_corpus
5632,0,Obama is such a disappointment...,0,threat_corpus
5632,1,such a liar.,0,threat_corpus
5632,2,What he says about Islam is wrong.,0,threat_corpus
5632,3,The arts and sciences of Islam are just the left-over from civilisations destroyed by Muslims.,0,threat_corpus
5632,4,Islam gave nothing but hate and destruction.,0,threat_corpus
5632,5,The West must wake up and fight Islam for Islam is a shame in the Universe.,0,threat_corpus
5633,0,"Obama is a politician, you're not.",0,threat_corpus
5633,1,The people converting to Islam is growing world wide.,0,threat_corpus
5633,2,You need to get out and interact with people.,0,threat_corpus
5634,0,Go kill yourself jackass,1,threat_corpus
5635,0,"For those who have ears to hear, YES The Muslim Call to prayer is most beautiful.",0,threat_corpus
5635,1,Close your Eyes and listen to it in your silence.,0,threat_corpus
5636,0,Mohammad is false prophet.,0,threat_corpus
5637,0,tell that to soldiers in Afghanistan.,0,threat_corpus
5637,1,Obama is a warmonger,0,threat_corpus
5638,0,do we really give a crap about this dume fucks race,0,threat_corpus
5639,0,Obama is a Muslim?,0,threat_corpus
5639,1,He is still the best president in Americas recent history.,0,threat_corpus
5639,2,Maybe this should be a call to respect the Muslim faith rather than hating on the president.,0,threat_corpus
5640,0,Obama must conquer the moderate muslims.,1,threat_corpus
5640,1,Thta's clever of him.,0,threat_corpus
5640,2,But I fear he is not so nice to a certain civilization I know...,0,threat_corpus
5641,0,nice way of editing the footage to fit in with your crazy conservative agenda.,0,threat_corpus
5641,1,are you trying to get a job at FAUX NEWS?,0,threat_corpus
5642,0,Why do people give a fuck what space wizard he worships?,0,threat_corpus
5643,0,"not sure if I should like video for showing a side of Obama I highly respect, or dislike video for author trying to manipulate viewers into sharing his idiotic assumptions",0,threat_corpus
5644,0,Mohammad is a fucking pedophile.,0,threat_corpus
5644,1,I really wish the US would have a nuclear strike on Mecca.,1,threat_corpus
5644,2,your heresy will not go unpunished.,0,threat_corpus
5644,3,"If your not a mudslime and just some fucking edgy faggot, your no worse then the cancer respect.",0,threat_corpus
5645,0,Muslims castrate girls & women right?,0,threat_corpus
5645,1,My question is why not the males also?,0,threat_corpus
5646,0,I agree that not all muslims are evil.,0,threat_corpus
5646,1,It's the Radical Extremist in all Religions that are the problem!,0,threat_corpus
5646,2,They are the ones responsible for blowing shit up in the name of who ever they pray to!,0,threat_corpus
5646,3,He's not a true Muslim but a part of the Muslim Brotherhood!,0,threat_corpus
5646,4,If he were a true Muslim his wife would be dressing like one!,0,threat_corpus
5647,0,He's not a Muslim...,0,threat_corpus
5647,1,He's a mason.,0,threat_corpus
5647,2,Am Muslim and I see him as a threat to my Freedom.,0,threat_corpus
5648,0,"Oh no, he's a Muslim!",0,threat_corpus
5648,1,"That's why beer, bacon and porn are all outlawed by!",0,threat_corpus
5648,2,"He's also part of the party that is vehemently defending such sharia practices as homosexuality penalties, the lesser pay of women, and trying to intertwine religion with the state.",0,threat_corpus
5649,0,No one remembers the Oklahoma bombing..the terrorists..,0,threat_corpus
5649,1,.they were White Americans..and pretty sure raised Catholic/Christians..there was a childrens daycare in the building..and babies were killed.,0,threat_corpus
5649,2,Many hate America..yes..but we have home grown terrorists here too.,0,threat_corpus
5649,3,This Country is BEAUTIFUL..although not perfect..and God knows..it carries it's own shame as well....LET ANY COUNTRY OR RELIGION THAT HAS NOT BEEN GUILTY OF FUCKING UP SOMEHOW..,0,threat_corpus
5649,4,THROW THE FIRST STONE..,0,threat_corpus
5650,0,The founding fathers are rolling over in their graves...shameful disrespect...﻿,0,threat_corpus
5651,0,"Like Benjamin Franklin, who understood and respected differing religions, such as Islam?",0,threat_corpus
5652,0,Lol if you want to see ignorance go look in the mirror.,0,threat_corpus
